Entity,Code,Year,Low-carbon energy per capita (kWh)
South Korea,KOR,2002,6999.81
South Korea,KOR,2003,7608.308
South Korea,KOR,2004,7558.305
South Korea,KOR,2005,8335.358
South Korea,KOR,2006,8364.377
South Korea,KOR,2007,8007.446
South Korea,KOR,2008,8382.808
South Korea,KOR,2009,8160.601
South Korea,KOR,2010,8333.103
South Korea,KOR,2011,8766.666
South Korea,KOR,2012,8466.002
South Korea,KOR,2013,7919.048
South Korea,KOR,2014,8846.814
South Korea,KOR,2015,9271.938
South Korea,KOR,2016,9165.966
South Korea,KOR,2017,8678.329
South Korea,KOR,2018,8122.675
South Korea,KOR,2019,8822.527
South Korea,KOR,2020,9835.298
Spain,ESP,1965,1701.167
Spain,ESP,1966,2330.345
Spain,ESP,1967,1917.022
Spain,ESP,1968,2049.369
Spain,ESP,1969,2604.929
Spain,ESP,1970,2356.261
Spain,ESP,1971,2787.794
Spain,ESP,1972,3227.873
Spain,ESP,1973,2812.914
Spain,ESP,1974,2963.002
Spain,ESP,1975,2610.768
Spain,ESP,1976,2195.623
Spain,ESP,1977,3519.766
Spain,ESP,1978,3615.874
Spain,ESP,1979,3963.671
Spain,ESP,1980,2586.185
Spain,ESP,1981,2336.082
Spain,ESP,1982,2587.26
Spain,ESP,1983,2767.273
Spain,ESP,1984,3967.979
Spain,ESP,1985,4298.711
Spain,ESP,1986,4610.375
Spain,ESP,1987,4935.75
Spain,ESP,1988,6146.685
Spain,ESP,1989,5401.821
Spain,ESP,1990,5685.863
Spain,ESP,1991,5896.665
Spain,ESP,1992,5313.544
Spain,ESP,1993,5701.255
Spain,ESP,1994,5905.537
Spain,ESP,1995,5575.679
Spain,ESP,1996,6792.618
Spain,ESP,1997,6403.662
Spain,ESP,1998,6626.06
Spain,ESP,1999,5918.867
Spain,ESP,2000,6689.242
Spain,ESP,2001,7577.16
Spain,ESP,2002,6441.411
Spain,ESP,2003,7613.467
Spain,ESP,2004,7195.612
Spain,ESP,2005,6133.586
Spain,ESP,2006,6748.927
Spain,ESP,2007,6664.18
Spain,ESP,2008,6999.807
Spain,ESP,2009,7199.496
Spain,ESP,2010,9143.013
Spain,ESP,2011,8342.954
Spain,ESP,2012,8642.31
Spain,ESP,2013,9372.67
Spain,ESP,2014,9354.92
Spain,ESP,2015,8613.055
Spain,ESP,2016,9079.544
Spain,ESP,2017,8147.804
Spain,ESP,2018,8930.136
Spain,ESP,2019,8607.794
Spain,ESP,2020,9071.628
Sri Lanka,LKA,1965,91.252
Sri Lanka,LKA,1966,97.387
Sri Lanka,LKA,1967,97.695
Sri Lanka,LKA,1968,110.296
Sri Lanka,LKA,1969,124.847
Sri Lanka,LKA,1970,164.699
Sri Lanka,LKA,1971,179.878
Sri Lanka,LKA,1972,180.973
Sri Lanka,LKA,1973,145.827
Sri Lanka,LKA,1974,205.238
Sri Lanka,LKA,1975,217.414
Sri Lanka,LKA,1976,219.937
Sri Lanka,LKA,1977,236.238
Sri Lanka,LKA,1978,261.137
Sri Lanka,LKA,1979,274.569
Sri Lanka,LKA,1980,273.439
Sri Lanka,LKA,1981,285.838
Sri Lanka,LKA,1982,288.078
Sri Lanka,LKA,1983,215.02
Sri Lanka,LKA,1984,364.402
Sri Lanka,LKA,1985,411.371
Sri Lanka,LKA,1986,447.777
Sri Lanka,LKA,1987,363.329
Sri Lanka,LKA,1988,427.36
Sri Lanka,LKA,1989,454.856
Sri Lanka,LKA,1990,504.195
Sri Lanka,LKA,1991,493.691
Sri Lanka,LKA,1992,454.156
Sri Lanka,LKA,1993,588.26
Sri Lanka,LKA,1994,627.74
Sri Lanka,LKA,1995,687.345
Sri Lanka,LKA,1996,491.802
Sri Lanka,LKA,1997,518.424
Sri Lanka,LKA,1998,585.785
Sri Lanka,LKA,1999,622.285
Sri Lanka,LKA,2000,474.567
Sri Lanka,LKA,2001,455.622
Sri Lanka,LKA,2002,389.16
Sri Lanka,LKA,2003,471.144
Sri Lanka,LKA,2004,415.479
Sri Lanka,LKA,2005,477.398
Sri Lanka,LKA,2006,631.442
Sri Lanka,LKA,2007,530.907
Sri Lanka,LKA,2008,548.787
Sri Lanka,LKA,2009,511.617
Sri Lanka,LKA,2010,738.315
Sri Lanka,LKA,2011,599.111
Sri Lanka,LKA,2012,436.701
Sri Lanka,LKA,2013,892.681
Sri Lanka,LKA,2014,600.414
Sri Lanka,LKA,2015,777.892
Sri Lanka,LKA,2016,566.017
Sri Lanka,LKA,2017,554.924
Sri Lanka,LKA,2018,836.647
Sri Lanka,LKA,2019,654.448
Sri Lanka,LKA,2020,703.866
Sweden,SWE,1965,16654.821
Sweden,SWE,1966,16196.96
Sweden,SWE,1967,17400.49
Sweden,SWE,1968,17054.244
Sweden,SWE,1969,14539.707
Sweden,SWE,1970,14371.855
Sweden,SWE,1971,17931.813
Sweden,SWE,1972,18947.041
Sweden,SWE,1973,21257.608
Sweden,SWE,1974,20279.862
Sweden,SWE,1975,23695.711
Sweden,SWE,1976,24043.982
Sweden,SWE,1977,24835.647
Sweden,SWE,1978,27454.222
Sweden,SWE,1979,27599.098
Sweden,SWE,1980,28751.016
Sweden,SWE,1981,32815.233
Sweden,SWE,1982,31719.227
Sweden,SWE,1983,35336.479
Sweden,SWE,1984,40194.069
Sweden,SWE,1985,43658.307
Sweden,SWE,1986,44017.197
Sweden,SWE,1987,46577.727
Sweden,SWE,1988,46385.975
Sweden,SWE,1989,45527.552
Sweden,SWE,1990,46248.807
Sweden,SWE,1991,45694.303
Sweden,SWE,1992,44751.858
Sweden,SWE,1993,43910.213
Sweden,SWE,1994,42482.671
Sweden,SWE,1995,44164.158
Sweden,SWE,1996,40221.023
Sweden,SWE,1997,44463.049
Sweden,SWE,1998,47413.424
Sweden,SWE,1999,46311.96
Sweden,SWE,2000,43928.349
Sweden,SWE,2001,48208.483
Sweden,SWE,2002,42802.207
Sweden,SWE,2003,38392.403
Sweden,SWE,2004,44053.289
Sweden,SWE,2005,45964.664
Sweden,SWE,2006,40758.343
Sweden,SWE,2007,42097.398
Sweden,SWE,2008,41897.061
Sweden,SWE,2009,37408.111
Sweden,SWE,2010,39406.744
Sweden,SWE,2011,40410.601
Sweden,SWE,2012,44605.453
Sweden,SWE,2013,40472.505
Sweden,SWE,2014,40568.048
Sweden,SWE,2015,42352.103
Sweden,SWE,2016,40485.21
Sweden,SWE,2017,42288.201
Sweden,SWE,2018,41414.749
Sweden,SWE,2019,42377.677
Sweden,SWE,2020,42396.816
Switzerland,CHE,1965,11515.353
Switzerland,CHE,1966,12957.187
Switzerland,CHE,1967,13879.839
Switzerland,CHE,1968,13577.784
Switzerland,CHE,1969,13113.398
Switzerland,CHE,1970,13972.171
Switzerland,CHE,1971,13629.154
Switzerland,CHE,1972,12474.791
Switzerland,CHE,1973,14521.889
Switzerland,CHE,1974,15342.098
Switzerland,CHE,1975,17532.23
Switzerland,CHE,1976,14813.303
Switzerland,CHE,1977,18895.729
Switzerland,CHE,1978,17654.577
Switzerland,CHE,1979,18458.287
Switzerland,CHE,1980,21203.872
Switzerland,CHE,1981,22453.303
Switzerland,CHE,1982,22627.89
Switzerland,CHE,1983,22359.849
Switzerland,CHE,1984,21151.156
Switzerland,CHE,1985,23661.64
Switzerland,CHE,1986,23940.099
Switzerland,CHE,1987,24758.327
Switzerland,CHE,1988,24993.738
Switzerland,CHE,1989,22307.245
Switzerland,CHE,1990,22424.928
Switzerland,CHE,1991,22867.733
Switzerland,CHE,1992,23094.749
Switzerland,CHE,1993,24047.333
Switzerland,CHE,1994,25550.73
Switzerland,CHE,1995,24012.879
Switzerland,CHE,1996,21445.953
Switzerland,CHE,1997,23557.61
Switzerland,CHE,1998,23433.245
Switzerland,CHE,1999,25584.088
Switzerland,CHE,2000,24864.922
Switzerland,CHE,2001,26462.781
Switzerland,CHE,2002,23979.319
Switzerland,CHE,2003,23619.915
Switzerland,CHE,2004,22737.737
Switzerland,CHE,2005,20193.263
Switzerland,CHE,2006,21418.585
Switzerland,CHE,2007,22628.734
Switzerland,CHE,2008,22450.972
Switzerland,CHE,2009,21945.235
Switzerland,CHE,2010,21369.612
Switzerland,CHE,2011,19966.679
Switzerland,CHE,2012,21275.22
Switzerland,CHE,2013,21104.163
Switzerland,CHE,2014,21216.467
Switzerland,CHE,2015,19620.836
Switzerland,CHE,2016,17734.264
Switzerland,CHE,2017,17229.208
Switzerland,CHE,2018,18336.919
Switzerland,CHE,2019,19339.681
Switzerland,CHE,2020,18648.404
Taiwan,TWN,1965,556.798
Taiwan,TWN,1966,554.846
Taiwan,TWN,1967,532.384
Taiwan,TWN,1968,758.178
Taiwan,TWN,1969,582.555
Taiwan,TWN,1970,533.241
Taiwan,TWN,1971,562.355
Taiwan,TWN,1972,648.012
Taiwan,TWN,1973,594.368
Taiwan,TWN,1974,807.974
Taiwan,TWN,1975,887.577
Taiwan,TWN,1976,709.916
Taiwan,TWN,1977,671.815
Taiwan,TWN,1978,1223.85
Taiwan,TWN,1979,1717.85
Taiwan,TWN,1980,1725.887
Taiwan,TWN,1981,2360.507
Taiwan,TWN,1982,2687.01
Taiwan,TWN,1983,3538.219
Taiwan,TWN,1984,4228.403
Taiwan,TWN,1985,4997.803
Taiwan,TWN,1986,4697.086
Taiwan,TWN,1987,5419.049
Taiwan,TWN,1988,4896.332
Taiwan,TWN,1989,4585.696
Taiwan,TWN,1990,5370.575
Taiwan,TWN,1991,5311.098
Taiwan,TWN,1992,5433.806
Taiwan,TWN,1993,5124.872
Taiwan,TWN,1994,5280.836
Taiwan,TWN,1995,5290.196
Taiwan,TWN,1996,5574.686
Taiwan,TWN,1997,5403.69
Taiwan,TWN,1998,5581.203
Taiwan,TWN,1999,5624.581
Taiwan,TWN,2000,5579.503
Taiwan,TWN,2001,5236.965
Taiwan,TWN,2002,5428.349
Taiwan,TWN,2003,5315.039
Taiwan,TWN,2004,5345.992
Taiwan,TWN,2005,5447.589
Taiwan,TWN,2006,5397.196
Taiwan,TWN,2007,5477.744
Taiwan,TWN,2008,5451.802
Taiwan,TWN,2009,5434.586
Taiwan,TWN,2010,5476.581
Taiwan,TWN,2011,5513.391
Taiwan,TWN,2012,5461.004
Taiwan,TWN,2013,5560.07
Taiwan,TWN,2014,5486.76
Taiwan,TWN,2015,4859.802
Taiwan,TWN,2016,4545.844
Taiwan,TWN,2017,3499.59
Taiwan,TWN,2018,4037.915
Taiwan,TWN,2019,4765.754
Taiwan,TWN,2020,4638.563
Thailand,THA,1965,73.41
Thailand,THA,1966,90.138
Thailand,THA,1967,112.497
Thailand,THA,1968,112.177
Thailand,THA,1969,81.099
Thailand,THA,1970,134.579
Thailand,THA,1971,149.853
Thailand,THA,1972,122.892
Thailand,THA,1973,130.037
Thailand,THA,1974,165.513
Thailand,THA,1975,223.069
Thailand,THA,1976,232.905
Thailand,THA,1977,204.24
Thailand,THA,1978,129.062
Thailand,THA,1979,195.335
Thailand,THA,1980,74.642
Thailand,THA,1981,170.945
Thailand,THA,1982,216.331
Thailand,THA,1983,202.629
Thailand,THA,1984,221.864
Thailand,THA,1985,197.067
Thailand,THA,1986,290.03
Thailand,THA,1987,209.117
Thailand,THA,1988,189.685
Thailand,THA,1989,275.615
Thailand,THA,1990,241.891
Thailand,THA,1991,220.107
Thailand,THA,1992,200.837
Thailand,THA,1993,173.412
Thailand,THA,1994,210.16
Thailand,THA,1995,314.635
Thailand,THA,1996,342.873
Thailand,THA,1997,335.795
Thailand,THA,1998,243.49
Thailand,THA,1999,171.981
Thailand,THA,2000,283.209
Thailand,THA,2001,295.151
Thailand,THA,2002,347.48
Thailand,THA,2003,356.183
Thailand,THA,2004,322.864
Thailand,THA,2005,326.039
Thailand,THA,2006,435.528
Thailand,THA,2007,443.129
Thailand,THA,2008,454.023
Thailand,THA,2009,486.354
Thailand,THA,2010,467.715
Thailand,THA,2011,586.686
Thailand,THA,2012,681.791
Thailand,THA,2013,695.368
Thailand,THA,2014,784.95
Thailand,THA,2015,782.094
Thailand,THA,2016,865.017
Thailand,THA,2017,1016.23
Thailand,THA,2018,1248.442
Thailand,THA,2019,1358.425
Thailand,THA,2020,1257.139
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,101.723
Trinidad and Tobago,TTO,1972,100.422
Trinidad and Tobago,TTO,1973,82.032
Trinidad and Tobago,TTO,1974,69.69
Trinidad and Tobago,TTO,1975,63.198
Trinidad and Tobago,TTO,1976,51.485
Trinidad and Tobago,TTO,1977,61.478
Trinidad and Tobago,TTO,1978,76.46
Trinidad and Tobago,TTO,1979,75.381
Trinidad and Tobago,TTO,1980,66.58
Trinidad and Tobago,TTO,1981,47.893
Trinidad and Tobago,TTO,1982,44.642
Trinidad and Tobago,TTO,1983,39.052
Trinidad and Tobago,TTO,1984,31.263
Trinidad and Tobago,TTO,1985,40.351
Trinidad and Tobago,TTO,1986,61.03
Trinidad and Tobago,TTO,1987,72.088
Trinidad and Tobago,TTO,1988,62.285
Trinidad and Tobago,TTO,1989,59.547
Trinidad and Tobago,TTO,1990,70.518
Trinidad and Tobago,TTO,1991,56.5
Trinidad and Tobago,TTO,1992,67.384
Trinidad and Tobago,TTO,1993,62.542
Trinidad and Tobago,TTO,1994,71.138
Trinidad and Tobago,TTO,1995,73.088
Trinidad and Tobago,TTO,1996,37.551
Trinidad and Tobago,TTO,1997,39.688
Trinidad and Tobago,TTO,1998,39.629
Trinidad and Tobago,TTO,1999,39.559
Trinidad and Tobago,TTO,2000,44.121
Trinidad and Tobago,TTO,2001,64.316
Trinidad and Tobago,TTO,2002,57.89
Trinidad and Tobago,TTO,2003,28.651
Trinidad and Tobago,TTO,2004,52.825
Trinidad and Tobago,TTO,2005,50.486
Trinidad and Tobago,TTO,2006,58.857
Trinidad and Tobago,TTO,2007,44.41
Trinidad and Tobago,TTO,2008,46.442
Trinidad and Tobago,TTO,2009,44.759
Trinidad and Tobago,TTO,2010,7.864
Trinidad and Tobago,TTO,2011,7.775
Trinidad and Tobago,TTO,2012,7.669
Trinidad and Tobago,TTO,2013,7.572
Trinidad and Tobago,TTO,2014,8.38
Trinidad and Tobago,TTO,2015,9.507
Trinidad and Tobago,TTO,2016,9.397
Trinidad and Tobago,TTO,2017,9.304
Trinidad and Tobago,TTO,2018,8.354
Trinidad and Tobago,TTO,2019,8.284
Trinidad and Tobago,TTO,2020,8.237
Turkey,TUR,1965,204.39
Turkey,TUR,1966,215.453
Turkey,TUR,1967,218.507
Turkey,TUR,1968,280.13
Turkey,TUR,1969,295.507
Turkey,TUR,1970,254.774
Turkey,TUR,1971,215.578
Turkey,TUR,1972,256.556
Turkey,TUR,1973,207.59
Turkey,TUR,1974,257.926
Turkey,TUR,1975,433.075
Turkey,TUR,1976,589.968
Turkey,TUR,1977,593.98
Turkey,TUR,1978,625.846
Turkey,TUR,1979,674.118
Turkey,TUR,1980,725.409
Turkey,TUR,1981,785.765
Turkey,TUR,1982,855.005
Turkey,TUR,1983,669.327
Turkey,TUR,1984,776.418
Turkey,TUR,1985,681.296
Turkey,TUR,1986,660.314
Turkey,TUR,1987,1015.187
Turkey,TUR,1988,1548.507
Turkey,TUR,1989,943.646
Turkey,TUR,1990,1196.575
Turkey,TUR,1991,1155.015
Turkey,TUR,1992,1329.608
Turkey,TUR,1993,1671.209
Turkey,TUR,1994,1482.206
Turkey,TUR,1995,1702.637
Turkey,TUR,1996,1904.152
Turkey,TUR,1997,1849.301
Turkey,TUR,1998,1927.676
Turkey,TUR,1999,1556.938
Turkey,TUR,2000,1368.391
Turkey,TUR,2001,1046.675
Turkey,TUR,2002,1429.63
Turkey,TUR,2003,1465.805
Turkey,TUR,2004,1870.787
Turkey,TUR,2005,1574.543
Turkey,TUR,2006,1730.838
Turkey,TUR,2007,1391.722
Turkey,TUR,2008,1290.326
Turkey,TUR,2009,1402.97
Turkey,TUR,2010,2008.523
Turkey,TUR,2011,2050.161
Turkey,TUR,2012,2250.395
Turkey,TUR,2013,2334.364
Turkey,TUR,2014,1734.258
Turkey,TUR,2015,2694.976
Turkey,TUR,2016,2842.942
Turkey,TUR,2017,2689.441
Turkey,TUR,2018,2951.064
Turkey,TUR,2019,3922.356
Turkey,TUR,2020,3740.906
Turkmenistan,TKM,1985,2.569
Turkmenistan,TKM,1986,2.507
Turkmenistan,TKM,1987,2.446
Turkmenistan,TKM,1988,2.385
Turkmenistan,TKM,1989,2.324
Turkmenistan,TKM,1990,2.262
Turkmenistan,TKM,1991,2.199
Turkmenistan,TKM,1992,2.992
Turkmenistan,TKM,1993,3.463
Turkmenistan,TKM,1994,2.7
Turkmenistan,TKM,1995,2.641
Turkmenistan,TKM,1996,3.24
Turkmenistan,TKM,1997,3.189
Turkmenistan,TKM,1998,3.776
Turkmenistan,TKM,1999,3.11
Turkmenistan,TKM,2000,1.94
Turkmenistan,TKM,2001,1.905
Turkmenistan,TKM,2002,1.874
Turkmenistan,TKM,2003,1.844
Turkmenistan,TKM,2004,1.813
Turkmenistan,TKM,2005,1.782
Turkmenistan,TKM,2006,1.75
Turkmenistan,TKM,2007,1.723
Turkmenistan,TKM,2008,1.688
Turkmenistan,TKM,2009,1.653
Turkmenistan,TKM,2010,1.698
Turkmenistan,TKM,2011,1.807
Turkmenistan,TKM,2012,2.02
Turkmenistan,TKM,2013,2.385
Turkmenistan,TKM,2014,2.922
Turkmenistan,TKM,2015,3.803
Turkmenistan,TKM,2016,4.503
Turkmenistan,TKM,2017,4.392
Turkmenistan,TKM,2018,4.298
Turkmenistan,TKM,2019,4.212
Turkmenistan,TKM,2020,4.136
Ukraine,UKR,1985,3492.428
Ukraine,UKR,1986,2902.145
Ukraine,UKR,1987,3255.023
Ukraine,UKR,1988,4541.398
Ukraine,UKR,1989,4140.317
Ukraine,UKR,1990,4679.354
Ukraine,UKR,1991,4687.509
Ukraine,UKR,1992,4410.275
Ukraine,UKR,1993,4670.519
Ukraine,UKR,1994,4397.176
Ukraine,UKR,1995,4391.513
Ukraine,UKR,1996,4844.265
Ukraine,UKR,1997,4941.993
Ukraine,UKR,1998,5080.259
Ukraine,UKR,1999,4868.819
Ukraine,UKR,2000,5040.529
Ukraine,UKR,2001,5029.916
Ukraine,UKR,2002,5008.348
Ukraine,UKR,2003,5191.649
Ukraine,UKR,2004,5664.725
Ukraine,UKR,2005,5802.842
Ukraine,UKR,2006,5915.476
Ukraine,UKR,2007,5901.331
Ukraine,UKR,2008,5813.911
Ukraine,UKR,2009,5423.835
Ukraine,UKR,2010,5838.658
Ukraine,UKR,2011,5762.657
Ukraine,UKR,2012,5744.485
Ukraine,UKR,2013,5558.591
Ukraine,UKR,2014,5559.949
Ukraine,UKR,2015,5334.703
Ukraine,UKR,2016,5073.402
Ukraine,UKR,2017,5419.412
Ukraine,UKR,2018,5472.371
Ukraine,UKR,2019,5335.512
Ukraine,UKR,2020,5200.682
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,2.105
United Arab Emirates,ARE,2010,5.618
United Arab Emirates,ARE,2011,5.995
United Arab Emirates,ARE,2012,6.83
United Arab Emirates,ARE,2013,24.219
United Arab Emirates,ARE,2014,87.668
United Arab Emirates,ARE,2015,86.494
United Arab Emirates,ARE,2016,92.688
United Arab Emirates,ARE,2017,208.51
United Arab Emirates,ARE,2018,340.663
United Arab Emirates,ARE,2019,1058.072
United Arab Emirates,ARE,2020,1791.75
United Kingdom,GBR,1965,1011.282
United Kingdom,GBR,1966,1260.03
United Kingdom,GBR,1967,1425.784
United Kingdom,GBR,1968,1507.075
United Kingdom,GBR,1969,1624.537
United Kingdom,GBR,1970,1526.909
United Kingdom,GBR,1971,1540.699
United Kingdom,GBR,1972,1627.682
United Kingdom,GBR,1973,1578.941
United Kingdom,GBR,1974,1866.378
United Kingdom,GBR,1975,1690.641
United Kingdom,GBR,1976,2011.639
United Kingdom,GBR,1977,2173.4
United Kingdom,GBR,1978,2040.86
United Kingdom,GBR,1979,2105.93
United Kingdom,GBR,1980,2025.027
United Kingdom,GBR,1981,2094.326
United Kingdom,GBR,1982,2395.825
United Kingdom,GBR,1983,2688.302
United Kingdom,GBR,1984,2885.429
United Kingdom,GBR,1985,3203.045
United Kingdom,GBR,1986,3137.804
United Kingdom,GBR,1987,2913.415
United Kingdom,GBR,1988,3341.467
United Kingdom,GBR,1989,3730.307
United Kingdom,GBR,1990,3474.803
United Kingdom,GBR,1991,3674.028
United Kingdom,GBR,1992,4019.427
United Kingdom,GBR,1993,4584.656
United Kingdom,GBR,1994,4581.034
United Kingdom,GBR,1995,4586.265
United Kingdom,GBR,1996,4797.104
United Kingdom,GBR,1997,5017.429
United Kingdom,GBR,1998,5133.733
United Kingdom,GBR,1999,4955.538
United Kingdom,GBR,2000,4477.449
United Kingdom,GBR,2001,4650.909
United Kingdom,GBR,2002,4574.86
United Kingdom,GBR,2003,4548.805
United Kingdom,GBR,2004,4259.666
United Kingdom,GBR,2005,4411.05
United Kingdom,GBR,2006,4146.019
United Kingdom,GBR,2007,3640.797
United Kingdom,GBR,2008,3308.587
United Kingdom,GBR,2009,4121.594
United Kingdom,GBR,2010,3838.623
United Kingdom,GBR,2011,4410.036
United Kingdom,GBR,2012,4617.669
United Kingdom,GBR,2013,5060.611
United Kingdom,GBR,2014,5196.518
United Kingdom,GBR,2015,6068.396
United Kingdom,GBR,2016,6034.513
United Kingdom,GBR,2017,6502.721
United Kingdom,GBR,2018,6704.319
United Kingdom,GBR,2019,6761.677
United Kingdom,GBR,2020,6977.266
United States,USA,1965,3006.165
United States,USA,1966,3024.244
United States,USA,1967,3396.906
United States,USA,1968,3467.25
United States,USA,1969,3837.974
United States,USA,1970,3880.428
United States,USA,1971,4322.683
United States,USA,1972,4615.011
United States,USA,1973,4983.915
United States,USA,1974,5727.43
United States,USA,1975,6435.383
United States,USA,1976,6452.344
United States,USA,1977,6392.243
United States,USA,1978,7424.216
United States,USA,1979,7090.18
United States,USA,1980,6935.971
United States,USA,1981,6966.299
United States,USA,1982,7598.27
United States,USA,1983,7974.758
United States,USA,1984,8255.241
United States,USA,1985,8402.378
United States,USA,1986,8828.052
United States,USA,1987,8811.281
United States,USA,1988,9269.631
United States,USA,1989,9823.898
United States,USA,1990,10644.996
United States,USA,1991,10947.039
United States,USA,1992,10580.228
United States,USA,1993,10717.716
United States,USA,1994,10743
United States,USA,1995,11504.213
United States,USA,1996,11743.352
United States,USA,1997,11219.902
United States,USA,1998,11221.41
United States,USA,1999,11631.165
United States,USA,2000,11363.166
United States,USA,2001,10743.744
United States,USA,2002,11255.495
United States,USA,2003,11097.368
United States,USA,2004,11196.616
United States,USA,2005,11086.593
United States,USA,2006,11348.899
United States,USA,2007,11171.661
United States,USA,2008,11454.337
United States,USA,2009,11654.077
United States,USA,2010,11764.088
United States,USA,2011,12250.845
United States,USA,2012,11779.395
United States,USA,2013,12122.879
United States,USA,2014,12211.688
United States,USA,2015,12182.316
United States,USA,2016,12734.935
United States,USA,2017,13219.693
United States,USA,2018,13274.733
United States,USA,2019,13379.475
United States,USA,2020,13510.152
Uzbekistan,UZB,1985,835.342
Uzbekistan,UZB,1986,692.852
Uzbekistan,UZB,1987,991.074
Uzbekistan,UZB,1988,1023.437
Uzbekistan,UZB,1989,767.33
Uzbekistan,UZB,1990,905.303
Uzbekistan,UZB,1991,802.15
Uzbekistan,UZB,1992,816.241
Uzbekistan,UZB,1993,934.907
Uzbekistan,UZB,1994,889.936
Uzbekistan,UZB,1995,754.196
Uzbekistan,UZB,1996,780.4
Uzbekistan,UZB,1997,678.803
Uzbekistan,UZB,1998,665.437
Uzbekistan,UZB,1999,647.677
Uzbekistan,UZB,2000,659.289
Uzbekistan,UZB,2001,661.343
Uzbekistan,UZB,2002,666.964
Uzbekistan,UZB,2003,757.015
Uzbekistan,UZB,2004,674.055
Uzbekistan,UZB,2005,699.813
Uzbekistan,UZB,2006,583.347
Uzbekistan,UZB,2007,630.468
Uzbekistan,UZB,2008,419.072
Uzbekistan,UZB,2009,606.036
Uzbekistan,UZB,2010,749.048
Uzbekistan,UZB,2011,511.666
Uzbekistan,UZB,2012,555.831
Uzbekistan,UZB,2013,536.295
Uzbekistan,UZB,2014,517.324
Uzbekistan,UZB,2015,492.423
Uzbekistan,UZB,2016,586.066
Uzbekistan,UZB,2017,659.272
Uzbekistan,UZB,2018,451.839
Uzbekistan,UZB,2019,487.491
Uzbekistan,UZB,2020,502.907
Venezuela,VEN,1965,392.351
Venezuela,VEN,1966,386.627
Venezuela,VEN,1967,438.664
Venezuela,VEN,1968,713.244
Venezuela,VEN,1969,802.038
Venezuela,VEN,1970,1000.317
Venezuela,VEN,1971,1274.672
Venezuela,VEN,1972,1382.266
Venezuela,VEN,1973,1388.476
Venezuela,VEN,1974,1670.315
Venezuela,VEN,1975,1880.915
Venezuela,VEN,1976,2164.965
Venezuela,VEN,1977,2419.452
Venezuela,VEN,1978,2365.364
Venezuela,VEN,1979,2677.873
Venezuela,VEN,1980,2668.807
Venezuela,VEN,1981,2686.977
Venezuela,VEN,1982,2742.477
Venezuela,VEN,1983,3051.429
Venezuela,VEN,1984,3331.847
Venezuela,VEN,1985,3632.386
Venezuela,VEN,1986,3932.375
Venezuela,VEN,1987,4698.97
Venezuela,VEN,1988,5080.976
Venezuela,VEN,1989,5024.112
Venezuela,VEN,1990,5232.639
Venezuela,VEN,1991,6156.745
Venezuela,VEN,1992,6387.314
Venezuela,VEN,1993,6275.114
Venezuela,VEN,1994,6633.697
Venezuela,VEN,1995,6516.63
Venezuela,VEN,1996,6681.741
Venezuela,VEN,1997,6965.571
Venezuela,VEN,1998,6908.856
Venezuela,VEN,1999,7090.76
Venezuela,VEN,2000,7220.578
Venezuela,VEN,2001,6767.768
Venezuela,VEN,2002,6503.421
Venezuela,VEN,2003,6454.033
Venezuela,VEN,2004,7296.864
Venezuela,VEN,2005,7844.845
Venezuela,VEN,2006,8104.764
Venezuela,VEN,2007,8094.67
Venezuela,VEN,2008,8282.752
Venezuela,VEN,2009,8033.809
Venezuela,VEN,2010,7028.368
Venezuela,VEN,2011,7459.887
